title,artist,genre,year,salesPoint,category,country,currency,previewUrl,artworkUrl,trackViewUrl
"무제, 2014",G-DRAGON,K-Pop,2017,0,music,KOR,KRW,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/b2/b4/03/b2b4031b-65a9-b542-63aa-20ef14ed41b3/mzaf_543131874169560410.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/08/7d/c9/087dc979-4295-daa3-f22a-3c4f141c7ad0/GD_DS_4000_2.jpg/100x100bb.jpg,https://music.apple.com/kr/album/%EB%AC%B4%EC%A0%9C-2014/1246076503?i=1246076508&uo=4
FOCUS,Hearts2Hearts,K-Pop,2025,0,music,KOR,KRW,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/44/97/60/44976097-de99-04ed-b494-11634e957a26/mzaf_5997753821524447019.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/df/26/ea/df26eafa-06e8-8bd0-4180-5ba91fb91c39/888735953859.png/100x100bb.jpg,https://music.apple.com/kr/album/focus/1841828519?i=1841828520&uo=4
그건 아마 우리의 잘못은 아닐 거야,백예린,K-Pop,2019,0,music,KOR,KRW,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/9d/93/3e/9d933eb6-6902-4ea6-e6a2-d4dfdfa81f60/mzaf_12930430016126812943.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music123/v4/7e/7f/a1/7e7fa149-6db3-9c0c-bb14-47e6f346e31b/Our_love_is_great_cover.jpg/100x100bb.jpg,https://music.apple.com/kr/album/%EA%B7%B8%EA%B1%B4-%EC%95%84%EB%A7%88-%EC%9A%B0%EB%A6%AC%EC%9D%98-%EC%9E%98%EB%AA%BB%EC%9D%80-%EC%95%84%EB%8B%90-%EA%B1%B0%EC%95%BC/1456221391?i=1456221393&uo=4
오늘만 I LOVE YOU,보이넥스트도어,K-Pop,2025,0,music,KOR,KRW,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/b0/29/da/b029da0d-f3cd-231a-dabc-0704776df26f/mzaf_4183191705776683622.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/8c/03/16/8c03163b-065d-5f3c-ba55-73c4603a3c05/198704289064_Cover.jpg/100x100bb.jpg,https://music.apple.com/kr/album/%EC%98%A4%EB%8A%98%EB%A7%8C-i-love-you/1785637094?i=1785637238&uo=4
뛰어(JUMP),BLACKPINK,K-Pop,2025,0,music,KOR,KRW,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/69/06/a8/6906a8ae-c1ac-444f-7217-2989a3ed7ea3/mzaf_14545849858977821875.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/00/3e/16/003e1619-3133-a934-3263-5749ee119625/8809519880736_cover.jpg/100x100bb.jpg,https://music.apple.com/kr/album/%EB%9B%B0%EC%96%B4-jump/1825258503?i=1825258504&uo=4
Congratulations,데이식스,K-Pop,2015,0,music,KOR,KRW,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/f6/6f/5a/f66f5af6-e1bd-7dcb-f57c-22fd4947522f/mzaf_9678579829313596865.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music60/v4/6b/b2/cc/6bb2cc38-d3bf-af92-f7e6-cd3ad24279f6/mzm.hlknqhiv.jpg/100x100bb.jpg,https://music.apple.com/kr/album/congratulations/1037939986?i=1037940002&uo=4
UNFORGIVEN,르세라핌 & Nile Rodgers,K-Pop,2023,0,music,KOR,KRW,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview126/v4/b1/ef/f3/b1eff322-6a89-9937-94e2-1264f3afc208/mzaf_15156871924830711525.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/27/13/c3/2713c389-4f01-b5e7-59f5-3204b37cb594/196922444470_Cover.jpg/100x100bb.jpg,https://music.apple.com/kr/album/unforgiven/1682502020?i=1682502472&uo=4
Supersonic,fromis_9,K-Pop,2024,0,music,KOR,KRW,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/78/bb/c7/78bbc7e9-5860-0039-28c8-dbc81abe9c06/mzaf_7123349174187835575.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/c9/05/b0/c905b007-01a2-3f53-32e3-f30e5593ff24/198704060052_Cover.jpg/100x100bb.jpg,https://music.apple.com/kr/album/supersonic/1760411223?i=1760411225&uo=4
뚜두뚜두,BLACKPINK,K-Pop,2018,0,music,KOR,KRW,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/27/ad/ca/27adca22-d3e7-50bb-9ea5-7a29c6ce4ac0/mzaf_1409044628709112202.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/d8/c2/7b/d8c27bd6-8358-5f68-45b2-673bf6baa1fa/BLACKPINK_DIGITAL_SINGLE_IMAGE.jpg/100x100bb.jpg,https://music.apple.com/kr/album/%EB%9A%9C%EB%91%90%EB%9A%9C%EB%91%90/1398185606?i=1398185834&uo=4
INVU,태연,K-Pop,2022,0,music,KOR,KRW,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview126/v4/32/f4/32/32f4320b-9c80-1144-4a73-99768659e2bc/mzaf_18432216400216579717.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music126/v4/31/57/83/31578320-668c-39ac-9b69-20beba684835/03_INVU.jpg/100x100bb.jpg,https://music.apple.com/kr/album/invu/1609049611?i=1609049613&uo=4
Blueming,아이유,K-Pop,2019,0,music,KOR,KRW,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/99/56/19/995619c5-5310-d3b0-de45-0ff352bc58d9/mzaf_11001517585085545132.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/b8/b8/18/b8b81899-a984-be85-5656-ec1f2fc10227/5_Love_poem.jpg/100x100bb.jpg,https://music.apple.com/kr/album/blueming/1488300927?i=1488300930&uo=4
Get A Guitar,RIIZE,K-Pop,2023,0,music,KOR,KRW,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/ff/11/a0/ff11a013-8cbf-1aa2-50fc-8b0ef84d9061/mzaf_15511379780054688958.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/f0/5d/f4/f05df46a-3490-6b6e-19b7-64ca0d33448a/888735944888.png/100x100bb.jpg,https://music.apple.com/kr/album/get-a-guitar/1702800317?i=1702800318&uo=4
Steady,NCT WISH,K-Pop,2024,0,music,KOR,KRW,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/2e/20/61/2e206126-89a9-febc-784d-30bc9d849545/mzaf_12877313560022376249.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/b9/6f/ba/b96fba14-1aab-ce7b-5dd9-5f50fdd33dff/dj.lejatqhp.png/100x100bb.jpg,https://music.apple.com/kr/album/steady/1766692130?i=1766692131&uo=4
퀸카,i-dle,K-Pop,2023,0,music,KOR,KRW,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/d0/61/fe/d061fef8-d964-d5d3-fe5c-147202fccd32/mzaf_5090530859078181756.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/29/27/57/29275797-c35d-df22-1394-61189a2aae43/cover_KM0017301_1.jpg/100x100bb.jpg,https://music.apple.com/kr/album/%ED%80%B8%EC%B9%B4/1687024222?i=1687024225&uo=4
Seven,정국 & Latto,K-Pop,2023,0,music,KOR,KRW,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/e5/dd/c1/e5ddc11a-cca1-86eb-bc36-5cae9869dded/mzaf_2438982977131590749.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music126/v4/a5/a6/56/a5a6561a-f570-2fb1-5a3a-95b150c18f18/196922550928_Cover.jpg/100x100bb.jpg,https://music.apple.com/kr/album/seven/1697147751?i=1697147752&uo=4
오랜 날 오랜 밤,악뮤,K-Pop,2017,0,music,KOR,KRW,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/57/b1/84/57b184a7-a483-be7a-7aa8-0f1290d0258b/mzaf_394777065639841416.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music122/v4/9a/fa/45/9afa45ec-7823-7e58-5580-27c01cdd709d/akmu_cover.jpg/100x100bb.jpg,https://music.apple.com/kr/album/%EC%98%A4%EB%9E%9C-%EB%82%A0-%EC%98%A4%EB%9E%9C-%EB%B0%A4/1191276096?i=1191276302&uo=4
"Earth, Wind & Fire",보이넥스트도어,K-Pop,2024,0,music,KOR,KRW,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/70/9b/ac/709bac30-5bad-1794-5869-3e7720f8202d/mzaf_5658452199662629014.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/3e/38/bf/3e38bf61-7171-1cfc-7dc4-8e74751f2b6b/196922852268_Cover.jpg/100x100bb.jpg,https://music.apple.com/kr/album/earth-wind-fire/1738692227?i=1738692253&uo=4
Love 119,RIIZE,K-Pop,2024,0,music,KOR,KRW,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/da/e8/75/dae8752f-a3e5-4e6d-7027-7b5b43c413f7/mzaf_11459182446397175961.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/e1/8d/3f/e18d3f88-d4f5-e48a-21db-38da628a9896/888735946431.png/100x100bb.jpg,https://music.apple.com/kr/album/love-119/1721331012?i=1721331014&uo=4
러시안 룰렛,레드벨벳,K-Pop,2016,0,music,KOR,KRW,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/13/8d/29/138d2973-f729-2619-8fb9-6038b2c08f19/mzaf_4942114820204075052.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/e1/37/87/e1378701-df90-f521-8afb-206a61def29d/rv_m03_digitalcover_4000x4000.jpg/100x100bb.jpg,https://music.apple.com/kr/album/%EB%9F%AC%EC%8B%9C%EC%95%88-%EB%A3%B0%EB%A0%9B/1151001050?i=1151001410&uo=4
첫 눈,EXO,홀리데이,2013,0,music,KOR,KRW,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/36/d3/ef/36d3ef75-97c8-38a2-f7af-18d8a14d5c1b/mzaf_6049926917351381843.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/ae/ae/5b/aeae5b60-57e1-a742-084c-06e4fcbc6707/asset.jpg/100x100bb.jpg,https://music.apple.com/kr/album/%EC%B2%AB-%EB%88%88/854908527?i=854908536&uo=4
소나기,이클립스,OST,2024,0,music,KOR,KRW,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/1e/db/10/1edb10da-e958-c57a-0b84-7a3784b1ae39/mzaf_8783338290399196757.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/41/84/09/418409b3-7485-6cc0-9533-584fb0eecfaf/888272132571_Cover.jpg/100x100bb.jpg,https://music.apple.com/kr/album/%EC%86%8C%EB%82%98%EA%B8%B0/1739750620?i=1739750624&uo=4
Nxde,i-dle,K-Pop,2022,0,music,KOR,KRW,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/b3/e2/0a/b3e20ac8-ed29-d65b-47f7-69387f5b5a87/mzaf_494255554072022425.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music112/v4/03/66/9c/03669cc2-6893-8fd6-b55c-4540a9561f15/cover_KM0016163_1.jpg/100x100bb.jpg,https://music.apple.com/kr/album/nxde/1649270443?i=1649270444&uo=4
Talk Saxy,RIIZE,K-Pop,2023,0,music,KOR,KRW,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/14/36/c3/1436c3c7-8d22-01ce-7531-9aa611e2a73f/mzaf_15630730919471140627.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/79/62/dc/7962dc0e-72f2-e2bc-c452-0264cd38a46a/888735945687.png/100x100bb.jpg,https://music.apple.com/kr/album/talk-saxy/1712461625?i=1712461626&uo=4
WICKED,ALLDAY PROJECT,한국 힙합,2025,0,music,KOR,KRW,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/66/16/38/66163872-ac91-f95d-f1e7-236c32cb894d/mzaf_10323836650943749520.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/ff/fd/c6/fffdc68c-4288-ff7f-344f-8c7359435baf/8800320193350_cover.jpg/100x100bb.jpg,https://music.apple.com/kr/album/wicked/1821577351?i=1821577353&uo=4
UP (KARINA Solo),aespa,K-Pop,2024,0,music,KOR,KRW,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/4a/ff/3c/4aff3c25-2265-c0f1-7c44-c33b5cdc07e9/mzaf_5994566525694125328.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/fd/85/0e/fd850e67-f6e2-c4e9-6ea5-501ca5afccbd/aespa_DS_Synk-PARALLEL_LINE_DC.jpg/100x100bb.jpg,https://music.apple.com/kr/album/up-karina-solo/1772223474?i=1772223475&uo=4
