title,artist,genre,year,salesPoint,category,country,currency,previewUrl,artworkUrl,trackViewUrl
No Doubt,엔하이픈,Synth Pop,2024,0,music,KOR,KRW,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/15/9f/61/159f61b2-1253-9555-f81d-065d31930507/mzaf_3733756114863038963.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/5f/c8/8c/5fc88cb7-faf5-483a-ea42-ebf112c5f3d7/198704187797_Cover.jpg/100x100bb.jpg,https://music.apple.com/kr/album/no-doubt/1776917020?i=1776917125&uo=4
Nxde,i-dle,Alternative Pop,2022,0,music,KOR,KRW,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/b3/e2/0a/b3e20ac8-ed29-d65b-47f7-69387f5b5a87/mzaf_494255554072022425.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music112/v4/03/66/9c/03669cc2-6893-8fd6-b55c-4540a9561f15/cover_KM0016163_1.jpg/100x100bb.jpg,https://music.apple.com/kr/album/nxde/1649270443?i=1649270444&uo=4
WICKED,ALLDAY PROJECT,Trap,2025,0,music,KOR,KRW,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/66/16/38/66163872-ac91-f95d-f1e7-236c32cb894d/mzaf_10323836650943749520.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/ff/fd/c6/fffdc68c-4288-ff7f-344f-8c7359435baf/8800320193350_cover.jpg/100x100bb.jpg,https://music.apple.com/kr/album/wicked/1821577351?i=1821577353&uo=4
Talk Saxy,RIIZE,Funk Pop,2023,0,music,KOR,KRW,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/14/36/c3/1436c3c7-8d22-01ce-7531-9aa611e2a73f/mzaf_15630730919471140627.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/79/62/dc/7962dc0e-72f2-e2bc-c452-0264cd38a46a/888735945687.png/100x100bb.jpg,https://music.apple.com/kr/album/talk-saxy/1712461625?i=1712461626&uo=4
Love Love Love (feat. 융진),에픽하이,Acoustic Pop,2006,0,music,KOR,KRW,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview116/v4/d6/68/55/d66855e3-9d39-d0e4-9125-c361de786cff/mzaf_13209240250699051678.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music126/v4/c3/56/b2/c356b23d-6844-46a8-bbfc-1206dbfcde52/08809114102691_Cover.jpg/100x100bb.jpg,https://music.apple.com/kr/album/love-love-love-feat-%EC%9C%B5%EC%A7%84/1610106934?i=1610108181&uo=4
UP (KARINA Solo),aespa,Dance Pop,2024,0,music,KOR,KRW,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/4a/ff/3c/4aff3c25-2265-c0f1-7c44-c33b5cdc07e9/mzaf_5994566525694125328.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/fd/85/0e/fd850e67-f6e2-c4e9-6ea5-501ca5afccbd/aespa_DS_Synk-PARALLEL_LINE_DC.jpg/100x100bb.jpg,https://music.apple.com/kr/album/up-karina-solo/1772223474?i=1772223475&uo=4
Love Lee,악뮤,Acoustic Pop,2023,0,music,KOR,KRW,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/75/42/8e/75428efd-bf7c-922a-253a-dcc9f812eddc/mzaf_9614853286254962096.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/7f/ca/13/7fca1315-9134-7937-b159-367bbed08dfa/AKMU_LoveLee_Cover_4000x4000.jpg/100x100bb.jpg,https://music.apple.com/kr/album/love-lee/1702810041?i=1702810042&uo=4
나는 아픈 건 딱 질색이니까,i-dle,Pop Rock,2024,0,music,KOR,KRW,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/5f/07/4c/5f074c80-f166-ff89-a1a8-f06fdc465f0c/mzaf_2261180378649156450.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music126/v4/96/da/6d/96da6de4-8824-f449-7a7a-243aaa9f3a75/cover_KM0019415_1.jpg/100x100bb.jpg,https://music.apple.com/kr/album/%EB%82%98%EB%8A%94-%EC%95%84%ED%94%88-%EA%B1%B4-%EB%94%B1-%EC%A7%88%EC%83%89%EC%9D%B4%EB%8B%88%EA%B9%8C/1727258590?i=1727258596&uo=4
Blue Valentine,NMIXX,R&B,2025,0,music,KOR,KRW,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/89/c7/11/89c7114a-a27f-c78e-ad40-f717f08ccda0/mzaf_6877575705952491004.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/fd/d4/44/fdd444f2-5584-8e40-9891-fe7cbc03af9e/8809928955155.jpg/100x100bb.jpg,https://music.apple.com/kr/album/blue-valentine/1840646668?i=1840646670&uo=4
Midas Touch,KISS OF LIFE,Retro Pop,2024,0,music,KOR,KRW,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/21/3c/2e/213c2ee6-ec6a-b00d-fcec-9c10bb6836a2/mzaf_7872828880278104227.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/e1/6f/c2/e16fc273-6872-31a0-a667-3e8777da2636/8804775348402.jpg/100x100bb.jpg,https://music.apple.com/kr/album/midas-touch/1737365430?i=1737365431&uo=4
낙하 (with 아이유),악뮤,Alternative Rock,2021,0,music,KOR,KRW,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/86/4d/a5/864da591-eeb0-27db-bbfa-a190ee20a05c/mzaf_17780542814473670833.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/12/31/63/12316366-55bb-065c-8ad9-47e107fa79b2/AKMU_NEXT_EPISODE.jpg/100x100bb.jpg,https://music.apple.com/kr/album/%EB%82%99%ED%95%98-with-%EC%95%84%EC%9D%B4%EC%9C%A0/1577524102?i=1577524107&uo=4
뭣 같아,보이넥스트도어,Pop Rock,2023,0,music,KOR,KRW,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/cd/53/82/cd538214-aabf-3b0e-a6a1-4da85bcb7ac8/mzaf_1861432265805225647.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music126/v4/ef/8b/f6/ef8bf6a6-a293-6fed-fc15-3ca0f27ab1ff/196922595776_Cover.jpg/100x100bb.jpg,https://music.apple.com/kr/album/%EB%AD%A3-%EA%B0%99%EC%95%84/1703655103?i=1703655446&uo=4
라일락,아이유,City Pop,2021,0,music,KOR,KRW,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview124/v4/57/86/dc/5786dcfa-9502-e272-b6cb-0c2797c8e57e/mzaf_3537909928807442396.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/35/9f/83/359f83b3-1423-3153-1641-98e948b7fc65/cover_-_EDAM_5_LILAC.jpg/100x100bb.jpg,https://music.apple.com/kr/album/%EB%9D%BC%EC%9D%BC%EB%9D%BD/1560113132?i=1560113134&uo=4
에잇 (feat. SUGA),아이유,Pop Rock,2020,0,music,KOR,KRW,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/3e/9f/5c/3e9f5c5f-e9fc-5c20-e1ed-6509b07e579f/mzaf_18162240657437875369.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/6b/65/4d/6b654d71-ed85-c6c4-8fe2-ef3d8e9f2ee0/cover_-.jpg/100x100bb.jpg,https://music.apple.com/kr/album/%EC%97%90%EC%9E%87-feat-suga/1511885175?i=1511885178&uo=4
겨울잠,아이유,Folk Ballad,2021,0,music,KOR,KRW,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview116/v4/7e/82/d4/7e82d4de-be15-fcb7-4d2b-ae578eddb881/mzaf_2472149605248089994.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music126/v4/b6/d7/03/b6d70395-380c-42b1-6cab-04d51c1c4d9d/cover_KM0014526_1.jpg/100x100bb.jpg,https://music.apple.com/kr/album/%EA%B2%A8%EC%9A%B8%EC%9E%A0/1602185213?i=1602185217&uo=4
우주를 건너,백예린,Dream Pop,2015,0,music,KOR,KRW,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/9e/bc/13/9ebc13e0-8954-1da5-907e-9f721355f0d4/mzaf_11523518675811690630.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/f1/77/e9/f177e9d1-b4ad-152b-da00-c6ac56eec68a/yerinbaek_cover_1400_itunespx.jpg/100x100bb.jpg,https://music.apple.com/kr/album/%EC%9A%B0%EC%A3%BC%EB%A5%BC-%EA%B1%B4%EB%84%88/1063152223?i=1063152227&uo=4
It's Me,아일릿,Dance Pop,2026,0,music,KOR,KRW,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/08/ae/11/08ae11aa-40b1-231d-4013-12ca6de70701/mzaf_12606446026212796138.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/db/56/04/db5604ab-c7f4-b982-8c76-98ee766ac294/823375069195_Cover.jpg/100x100bb.jpg,https://music.apple.com/kr/album/its-me/1887194024?i=1887194026&uo=4
봄날,방탄소년단,Alternative Hip Hop / Ballad,2017,0,music,KOR,KRW,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview126/v4/18/d7/18/18d718e6-efb8-2241-47b8-44f8951b7afb/mzaf_9900867605041120176.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/ce/fb/eb/cefbebd4-d53b-8d6c-33cf-2ee55408bd79/8804775077494_Cover.jpg/100x100bb.jpg,https://music.apple.com/kr/album/%EB%B4%84%EB%82%A0/1596528839?i=1596529381&uo=4
너에게 닿기를,10CM,Acoustic Pop,2025,0,music,KOR,KRW,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/84/b2/b1/84b2b1a8-4575-4a62-1b2f-59907cf3e740/mzaf_7834598123037802355.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/b1/d6/d1/b1d6d19a-ff6b-8045-1c8b-4134d3431003/cover_KM0021356_1.jpg/100x100bb.jpg,https://music.apple.com/kr/album/%EB%84%88%EC%97%90%EA%B2%8C-%EB%8B%BF%EA%B8%B0%EB%A5%BC/1800086188?i=1800086189&uo=4
해야,아이브,Dance Pop,2024,0,music,KOR,KRW,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/e1/15/67/e1156722-22e3-612b-2271-91953fa14752/mzaf_14663687379356671026.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/97/18/44/97184494-ff70-dc93-3e38-02418a8a1e4c/cover_KM0019762_1.jpg/100x100bb.jpg,https://music.apple.com/kr/album/%ED%95%B4%EC%95%BC/1743111714?i=1743111719&uo=4
FaSHioN,코르티스,Hip Hop,2025,0,music,KOR,KRW,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/26/07/b1/2607b124-6208-a89c-123f-9deed49d3e77/mzaf_2396960512383976664.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/07/b1/d0/07b1d01f-eada-50a5-bdf5-f3f86b1de566/198704622366_Cover.jpg/100x100bb.jpg,https://music.apple.com/kr/album/fashion/1832031331?i=1832031345&uo=4
붉은 노을,BIGBANG,Rock,2008,0,music,KOR,KRW,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/1f/cc/1c/1fcc1ce0-8f5f-140b-188e-2566ea314a8b/mzaf_14601860296962265492.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music128/v4/4c/4f/88/4c4f88a2-3b4a-54d6-ca3b-8090fc48ba46/8806384562941.jpg/100x100bb.jpg,https://music.apple.com/kr/album/%EB%B6%89%EC%9D%80-%EB%85%B8%EC%9D%84/1333468515?i=1333468525&uo=4
Pink Venom,BLACKPINK,Hip Hop Dance,2022,0,music,KOR,KRW,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/ff/62/f6/ff62f61a-477c-b4e2-37bf-b89efe368eec/mzaf_17717070560635734968.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music122/v4/06/46/30/06463067-ade6-cc78-7a1f-bd4547a347be/BP_DigitalCover_F_4000px.jpg/100x100bb.jpg,https://music.apple.com/kr/album/pink-venom/1639063350?i=1639063352&uo=4
미안해 미워해 사랑해,Crush,R&B Ballad,2024,0,music,KOR,KRW,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/bb/7f/f5/bb7ff5a7-87b8-2e2c-a2ce-1f40d19aabc5/mzaf_11552351934799265549.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/84/b6/a8/84b6a808-9f87-47df-b41b-b15e1bdace30/191953341866.jpg/100x100bb.jpg,https://music.apple.com/kr/album/%EB%AF%B8%EC%95%88%ED%95%B4-%EB%AF%B8%EC%9B%8C%ED%95%B4-%EC%82%AC%EB%9E%91%ED%95%B4/1736887938?i=1736887939&uo=4
Queendom,레드벨벳,Funk Pop,2021,0,music,KOR,KRW,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/ee/f5/d0/eef5d0ac-77e7-0df8-9230-bdc2bb72f495/mzaf_8322042319419364402.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/d8/fb/33/d8fb33ed-347f-8342-75a0-9843be97ae50/Digital_Cover_RedVelvet_Queendompg.jpg/100x100bb.jpg,https://music.apple.com/kr/album/queendom/1580685463?i=1580685467&uo=4
Girls Never Die,트리플에스,Alternative Dance,2024,0,music,KOR,KRW,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/b3/8a/b4/b38ab411-da0a-4afd-aee5-be714eaddb16/mzaf_16825447186428494114.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/fe/5e/5d/fe5e5d84-8f3b-3feb-c0d7-fd6d472753f5/cover_KM0019837_1.jpg/100x100bb.jpg,https://music.apple.com/kr/album/girls-never-die/1744323983?i=1744323985&uo=4
Boom Boom Bass,RIIZE,Funk Pop,2024,0,music,KOR,KRW,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/94/3f/5c/943f5cd3-b8ae-b486-0d9b-fa4dcab0f103/mzaf_4476098256381435773.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/08/56/37/08563720-f733-a181-68a9-16b92ac4d484/888735948015.png/100x100bb.jpg,https://music.apple.com/kr/album/boom-boom-bass/1748752969?i=1748752970&uo=4
사계,태연,Pop Rock,2019,0,music,KOR,KRW,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/e9/8b/d9/e98bd907-99a0-e6e5-24fc-5bd473cefc84/mzaf_16554616345684362443.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/c2/9b/bf/c29bbf3a-b9b2-c571-152e-b851784dc319/TAEYEON_Four_Seasons_Cover_Art.jpg/100x100bb.jpg,https://music.apple.com/kr/album/%EC%82%AC%EA%B3%84/1457283867?i=1457283876&uo=4
EASY,르세라핌,Trap R&B,2024,0,music,KOR,KRW,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/19/f6/98/19f6985f-4633-0de9-6529-22e9c84e31be/mzaf_2983769807683393748.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/22/0f/fd/220ffdbf-152c-5b65-d5af-01256c1328c2/196922796531_Cover.jpg/100x100bb.jpg,https://music.apple.com/kr/album/easy/1728928730?i=1728928754&uo=4
O.O,NMIXX,Mixx Pop,2022,0,music,KOR,KRW,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview126/v4/2c/0f/bc/2c0fbc64-db57-7960-a8e8-f57dd460008a/mzaf_11002882420980080553.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music126/v4/9b/b5/a2/9bb5a2fe-38ba-e4bf-007f-b5cb01953cfe/NMIXX_1st_Sinle_AD_MARE_Online_Cover.jpg/100x100bb.jpg,https://music.apple.com/kr/album/o-o/1609765517?i=1609765519&uo=4
Talk that Talk,TWICE,Dance Pop,2022,0,music,KOR,KRW,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/d0/fb/4e/d0fb4e8b-3964-902f-5b93-24e841643dc0/mzaf_11131695449133470793.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music122/v4/03/52/56/0352560f-9696-36ef-c443-f7cc06e07577/TW_B12_0812.jpg/100x100bb.jpg,https://music.apple.com/kr/album/talk-that-talk/1640391937?i=1640391940&uo=4
Soda Pop,"Saja Boys, 앤드류최, Neckwav, 대니청, Kevin Woo, samUIL Lee & KPop Demon Hunters Cast",Dance Pop,2025,0,music,KOR,KRW,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/9c/77/47/9c77475f-bbd8-a691-d45e-b759a8a52912/mzaf_7746732510469093884.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/e1/15/42/e1154273-8ecd-5702-e6e6-597f28001681/25UMGIM82363.rgb.jpg/100x100bb.jpg,https://music.apple.com/kr/album/soda-pop/1820264137?i=1820264147&uo=4
괜찮아도 괜찮아,도경수,Ballad,2019,0,music,KOR,KRW,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/cd/ba/f0/cdbaf055-c469-c188-a56b-f4cc6c1e34c9/mzaf_3660758692464867572.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/cb/6d/cc/cb6dcc2c-d163-7594-b8aa-2000c5b221ad/Album_Cover.jpg/100x100bb.jpg,https://music.apple.com/kr/album/%EA%B4%9C%EC%B0%AE%EC%95%84%EB%8F%84-%EA%B4%9C%EC%B0%AE%EC%95%84/1470593207?i=1470593208&uo=4
삐딱하게,G-DRAGON,Pop Punk,2013,0,music,KOR,KRW,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/91/54/49/9154498c-ab41-b03d-f5ae-c481ec8759b6/mzaf_18234252291622361427.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/6f/ea/f0/6feaf05d-1c45-a7ac-479e-f294d0ca4b70/8806197910472.jpg/100x100bb.jpg,https://music.apple.com/kr/album/%EC%82%90%EB%94%B1%ED%95%98%EA%B2%8C/1348186590?i=1348187176&uo=4
Baddie,아이브,Trap Pop,2023,0,music,KOR,KRW,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/49/73/ea/4973eaf0-04be-abe4-8a95-6198856933d3/mzaf_9534983896219313533.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/88/4e/1a/884e1a49-7ce1-7521-7216-cb9adc497090/cover_KM0018202_1.jpg/100x100bb.jpg,https://music.apple.com/kr/album/baddie/1711153844?i=1711153996&uo=4
Nice Guy,보이넥스트도어,Dance Pop,2024,0,music,KOR,KRW,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/ab/04/c4/ab04c4c6-94de-c4a6-20f8-acda2135af96/mzaf_13993952372532911340.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/25/fe/7a/25fe7a3c-09c5-fedd-418e-42c8d03b115e/198704113956_Cover.jpg/100x100bb.jpg,https://music.apple.com/kr/album/nice-guy/1765199811?i=1765199947&uo=4
SIGN,이즈나,Dance Pop,2025,0,music,KOR,KRW,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/e4/e4/ce/e4e4ce03-643c-afcd-e662-70be68aaee03/mzaf_11258036149653112982.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/9d/a4/5b/9da45b57-dd82-96ef-e34e-7a85c5b1f8c1/198704433269_Cover.jpg/100x100bb.jpg,https://music.apple.com/kr/album/sign/1804309574?i=1804309575&uo=4
피카부,레드벨벳,Dance Pop,2017,0,music,KOR,KRW,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/03/c0/91/03c091c9-3f35-69a2-56c5-7e77e98a4c09/mzaf_8574941072900010672.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/e5/43/f8/e543f849-b92d-9812-c7c8-0a2f16126d96/RV_02_DC.jpg/100x100bb.jpg,https://music.apple.com/kr/album/%ED%94%BC%EC%B9%B4%EB%B6%80/1314273377?i=1314275552&uo=4
작은 것들을 위한 시 (Boy With Luv) [feat. Halsey],방탄소년단,Funk Pop,2019,0,music,KOR,KRW,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/0b/8d/84/0b8d84e5-5273-ae21-0c6e-591af6097294/mzaf_16252906211188582302.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/40/d4/93/40d493e3-ac9e-1746-8d4c-f380f27c97cb/193483706238_Cover.jpg/100x100bb.jpg,https://music.apple.com/kr/album/%EC%9E%91%EC%9D%80-%EA%B2%83%EB%93%A4%EC%9D%84-%EC%9C%84%ED%95%9C-%EC%8B%9C-boy-with-luv-feat-halsey/1599171924?i=1599172208&uo=4
폰서트,10CM,Acoustic Pop,2017,0,music,KOR,KRW,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/36/b1/71/36b171e9-6387-bd73-db43-49d94cca4422/mzaf_10800004999062144167.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/b8/f7/45/b8f745b4-8063-d0a9-2755-660c31a7956e/191953001197.jpg/100x100bb.jpg,https://music.apple.com/kr/album/%ED%8F%B0%EC%84%9C%ED%8A%B8/1277571067?i=1277571225&uo=4
Zombie,데이식스,Pop Rock,2020,0,music,KOR,KRW,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/4b/9b/55/4b9b55b0-e4e3-f842-ee8f-46760fc768ef/mzaf_6002616742794346565.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/d0/9e/4c/d09e4c70-01dc-a532-ec0e-23f91b5a549e/DAY6_The_Book_of_Us_The_Demon_cover.jpg/100x100bb.jpg,https://music.apple.com/kr/album/zombie/1510954382?i=1510954384&uo=4
Cherish (My Love),아일릿,Dance Pop,2024,0,music,KOR,KRW,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/ff/c5/9d/ffc59d63-bd5d-0b93-4592-2dd7d797de8e/mzaf_7002868842246643213.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/e9/20/73/e9207332-1b22-18d0-5d1b-daaf370a4317/198704136962_Cover.jpg/100x100bb.jpg,https://music.apple.com/kr/album/cherish-my-love/1772790085?i=1772790089&uo=4
ATTITUDE,아이브,Dance Pop,2025,0,music,KOR,KRW,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/03/b9/da/03b9da3f-9bbe-bf20-79f9-3854dd2a0225/mzaf_1130724009809927595.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/ea/1f/6f/ea1f6f9a-40f0-3ab7-8f29-b6d70513b3f8/8804775373565.jpg/100x100bb.jpg,https://music.apple.com/kr/album/attitude/1790160307?i=1790160313&uo=4
NOT CUTE ANYMORE,아일릿,Pop Rock,2025,0,music,KOR,KRW,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/4e/b0/ee/4eb0eed2-18ab-cd66-fc29-340b9d3713e2/mzaf_6242017905047502425.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/a5/de/95/a5de954b-4e07-975b-1621-7681fd218e15/198704763106_Cover.jpg/100x100bb.jpg,https://music.apple.com/kr/album/not-cute-anymore/1849105513?i=1849105517&uo=4
TOO BAD (feat. Anderson .Paak),G-DRAGON,Mixx Pop,2025,0,music,KOR,KRW,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/48/3d/72/483d7221-6d8e-5fb6-e715-d3cce8e2c886/mzaf_11659454600480157294.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/2e/8e/b2/2e8eb2ab-4727-d2ff-a1b8-b89bea2a6562/cover_KM0021337_1.jpg/100x100bb.jpg,https://music.apple.com/kr/album/too-bad-feat-anderson-paak/1798155281?i=1798155284&uo=4
Teddy Bear,STAYC,Bubblegum Pop,2023,0,music,KOR,KRW,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/5d/91/be/5d91be0e-b61d-2de7-0937-b4fd4a7e9f0f/mzaf_10146917558968304796.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/d3/e2/34/d3e23468-4920-f7b9-e955-322eb98af917/cover_KM0016800_1.jpg/100x100bb.jpg,https://music.apple.com/kr/album/teddy-bear/1670622072?i=1670622073&uo=4
Hello,허각,Ballad,2011,0,music,KOR,KRW,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/4b/18/cb/4b18cb83-1754-ffe0-e1d6-05b0f542acde/mzaf_6601002150359083928.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music7/v4/10/95/b9/1095b90e-03ca-6526-3bb5-2d0ee4ba07dd/cover-.jpg/100x100bb.jpg,https://music.apple.com/kr/album/hello/1004836380?i=1004836383&uo=4
행복했던 날들이었다,데이식스,Rock Ballad,2018,0,music,KOR,KRW,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/dd/f5/d1/ddf5d199-cd68-a597-aac9-f075ad1930a3/mzaf_2813587192924119599.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music128/v4/55/e8/f1/55e8f1c2-47fd-cbc4-13c5-1b148991acce/DAY6_Remember_Us_Youth_Part_2_cover_image.jpg/100x100bb.jpg,https://music.apple.com/kr/album/%ED%96%89%EB%B3%B5%ED%96%88%EB%8D%98-%EB%82%A0%EB%93%A4%EC%9D%B4%EC%97%88%EB%8B%A4/1445978481?i=1445978483&uo=4
I DO ME,키키,Dance Pop,2025,0,music,KOR,KRW,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/31/98/45/3198452a-32fc-48bb-d2d1-628864c9e90c/mzaf_11694233008170532728.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/19/ca/0e/19ca0e8f-ba66-d54a-2a9e-87cbe684ed3f/cover_KM0021302_1.jpg/100x100bb.jpg,https://music.apple.com/kr/album/i-do-me/1796773639?i=1796773642&uo=4
하루하루,BIGBANG,Ballad,2008,0,music,KOR,KRW,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/ff/c2/a0/ffc2a011-0a44-d2df-657e-b8d9fc8ea805/mzaf_15222953779225658651.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music114/v4/b9/9e/94/b99e9493-030c-5f73-b5c8-e69de5b04a6d/edit_3rd.jpg/100x100bb.jpg,https://music.apple.com/kr/album/%ED%95%98%EB%A3%A8%ED%95%98%EB%A3%A8/1346470974?i=1346470976&uo=4
